Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,239.083,239.083,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,240.583,240.583,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,241.583,241.583,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,243.084,243.084,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,245.585,245.585,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,247.587,247.587,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,248.082,248.082,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,250.585,250.585,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,251.585,251.585,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,252.583,252.583,NA,,
AQ_Sctaeniopterus_TP_2021-06-17_132934,2025-06-28 17:51:31,,/Users/ally/Documents/johnson lab/parrotfish bites/AQ_Sctaeniopterus_TP_2021-06-17_132934_001.MP4,1218.690,23.98,No focal subject,Bite,Foraging,None|None|None,POINT,253.083,253.083,NA,,
