"Site1","Species1","Phase1","Date1","EndTime1","Site2","Species2","Phase2","Date2","EndTime2","BA95","SL1","HAR1","SL2","HAR2","days","diff.sl"
"AQ","Sciseri","TP","2021-06-22","115612.gpx","AQ","Sctaeniopterus","TP","2021-06-17","135406.gpx",0.0374006447612391,18,7,19,2,5,1
"AQ","Sciseri","TP","2021-06-22","115612.gpx","AQ","Scvetula","IP","2021-06-27","114320.gpx",0.0111273384390073,18,7,20,NA,5,2
"AQ","Sciseri","TP","2021-06-22","115612.gpx","AQ","Scvetula","IP","2021-06-27","120704.gpx",0.112099308548211,18,7,23,NA,5,5
"AQ","Sciseri","TP","2021-06-22","115612.gpx","AQ","Scvetula","IP","2021-06-27","134934.gpx",0.0762887435134058,18,7,21,NA,5,3
"AQ","Sciseri","TP","2021-06-22","115612.gpx","AQ","Scvetula","TP","2021-06-08","143112.gpx",0.102703596484005,18,7,32,2,14,14
"AQ","Sciseri","TP","2021-06-22","115612.gpx","AQ","Scvetula","TP","2021-06-08","152401.gpx",0.220363771688887,18,7,32,3,14,14
"AQ","Sciseri","TP","2021-06-22","115612.gpx","AQ","Scvetula","TP","2021-06-09","135108.gpx",0.277375183578093,18,7,32,3,13,14
"AQ","Sciseri","TP","2021-06-22","115612.gpx","AQ","Spaurofrenatum","IP","2021-06-27","144110.gpx",0.00860071189976323,18,7,12,NA,5,6
"AQ","Sciseri","TP","2021-06-22","115612.gpx","AQ","Spaurofrenatum","TP","2021-06-19","152807.gpx",0.0758686515843808,18,7,18,3,3,0
"AQ","Sciseri","TP","2021-06-22","115612.gpx","AQ","Spaurofrenatum","TP","2021-06-19","155228.gpx",0.527117707920527,18,7,17,3,3,1
"AQ","Sciseri","TP","2021-06-22","115612.gpx","AQ","Spaurofrenatum","TP","2021-06-21","110436.gpx",0.363680105507385,18,7,17,3,1,1
"AQ","Sciseri","TP","2021-06-22","115612.gpx","AQ","Spaurofrenatum","TP","2021-06-21","113029.gpx",0.116133397120518,18,7,16,3,1,2
"AQ","Sciseri","TP","2021-06-22","115612.gpx","AQ","Spaurofrenatum","TP","2021-06-21","134410.gpx",0.457562933827858,18,7,17,1,1,1
"AQ","Sciseri","TP","2021-06-22","115612.gpx","AQ","Spviride","IP","2021-06-25","140238.gpx",0.342749610277058,18,7,21,NA,3,3
"AQ","Sciseri","TP","2021-06-22","115612.gpx","AQ","Spviride","IP","2021-06-25","142746.gpx",0.272561544077924,18,7,22,NA,3,4
"AQ","Sciseri","TP","2021-06-22","115612.gpx","AQ","Spviride","IP","2021-06-25","155545.gpx",0.208625378108273,18,7,25,NA,3,7
"AQ","Sciseri","TP","2021-06-22","115612.gpx","AQ","Spviride","TP","2021-05-23","112128.gpx",0.395986580090066,18,7,30,5,30,12
"AQ","Sciseri","TP","2021-06-22","115612.gpx","AQ","Spviride","TP","2021-05-23","125622.gpx",0.125838612349416,18,7,30,5,30,12
"AQ","Sciseri","TP","2021-06-22","115612.gpx","AQ","Spviride","TP","2021-05-23","133341.gpx",0.355587758979947,18,7,30,7,30,12
"AQ","Sciseri","TP","2021-06-22","115612.gpx","AQ","Spviride","TP","2021-07-17","141313.gpx",0.362638095403067,18,7,30,5,25,12
"AQ","Sciseri","TP","2021-06-22","115612.gpx","AQ","Spviride","TP","2021-07-17","144051.gpx",0.20088219248297,18,7,29,5,25,11
"AQ","Sciseri","TP","2021-06-22","115612.gpx","AQ","Spviride","TP","2021-07-17","150703.gpx",0.0338321382875767,18,7,30,5,25,12
"AQ","Sciseri","TP","2021-06-22","115612.gpx","AQ","Spviride","TP","2021-07-18","112806.gpx",0.211248284418922,18,7,30,7,26,12
"AQ","Sctaeniopterus","IP","2021-07-05","142629.gpx","AQ","Sctaeniopterus","TP","2021-06-17","130527.gpx",0.0634567827197717,15,NA,18,2,18,3
"AQ","Sctaeniopterus","IP","2021-07-05","142629.gpx","AQ","Sctaeniopterus","TP","2021-06-17","135406.gpx",0.880038640896465,15,NA,19,2,18,4
"AQ","Sctaeniopterus","IP","2021-07-05","142629.gpx","AQ","Scvetula","IP","2021-06-27","134934.gpx",0.240486285689067,15,NA,21,NA,8,6
"AQ","Sctaeniopterus","IP","2021-07-05","142629.gpx","AQ","Scvetula","TP","2021-06-09","135108.gpx",0.0754929422474784,15,NA,32,3,26,17
"AQ","Sctaeniopterus","IP","2021-07-05","142629.gpx","AQ","Spaurofrenatum","TP","2021-06-21","134410.gpx",0.367452682677526,15,NA,17,1,14,2
"AQ","Sctaeniopterus","IP","2021-07-05","142629.gpx","AQ","Spviride","IP","2021-06-25","155545.gpx",0.265685907033946,15,NA,25,NA,10,10
"AQ","Sctaeniopterus","IP","2021-07-05","142629.gpx","AQ","Spviride","TP","2021-05-23","125622.gpx",0.00874385680281853,15,NA,30,5,43,15
"AQ","Sctaeniopterus","IP","2021-07-05","142629.gpx","AQ","Spviride","TP","2021-05-23","133341.gpx",0.468126241667079,15,NA,30,7,43,15
"AQ","Sctaeniopterus","IP","2021-07-05","142629.gpx","AQ","Spviride","TP","2021-07-18","112806.gpx",0.460442196181923,15,NA,30,7,13,15
"AQ","Sctaeniopterus","IP","2021-07-06","134526.gpx","AQ","Sctaeniopterus","TP","2021-06-14","113532.gpx",0.357359556562871,16,NA,22,3,22,6
"AQ","Sctaeniopterus","IP","2021-07-06","134526.gpx","AQ","Scvetula","IP","2021-06-27","114320.gpx",0.00593831367855995,16,NA,20,NA,9,4
"AQ","Sctaeniopterus","IP","2021-07-06","134526.gpx","AQ","Scvetula","TP","2021-06-08","143112.gpx",0.609020719540335,16,NA,32,2,28,16
"AQ","Sctaeniopterus","IP","2021-07-06","134526.gpx","AQ","Scvetula","TP","2021-06-08","145549.gpx",0.0710653326808936,16,NA,33,2,28,17
"AQ","Sctaeniopterus","IP","2021-07-06","134526.gpx","AQ","Spaurofrenatum","IP","2021-06-27","144110.gpx",0.009736972602216,16,NA,12,NA,9,4
"AQ","Sctaeniopterus","IP","2021-07-06","134526.gpx","AQ","Spaurofrenatum","TP","2021-06-19","152807.gpx",0.254970586298596,16,NA,18,3,17,2
"AQ","Sctaeniopterus","IP","2021-07-06","134526.gpx","AQ","Spviride","TP","2021-05-23","112128.gpx",0.0167077075844211,16,NA,30,5,44,14
"AQ","Sctaeniopterus","IP","2021-07-06","134526.gpx","AQ","Spviride","TP","2021-07-17","141313.gpx",0.264418261759136,16,NA,30,5,11,14
"AQ","Sctaeniopterus","IP","2021-07-06","140955.gpx","AQ","Sctaeniopterus","TP","2021-06-13","144603.gpx",0.303927412857202,16,NA,20,2,23,4
"AQ","Sctaeniopterus","IP","2021-07-06","140955.gpx","AQ","Scvetula","IP","2021-06-27","111929.gpx",0.352678938871821,16,NA,22,NA,9,6
"AQ","Sctaeniopterus","IP","2021-07-06","140955.gpx","AQ","Scvetula","IP","2021-06-27","114320.gpx",0.0508387349412793,16,NA,20,NA,9,4
"AQ","Sctaeniopterus","IP","2021-07-06","140955.gpx","AQ","Scvetula","TP","2021-06-08","120514.gpx",0.107111253901939,16,NA,33,2,28,17
"AQ","Sctaeniopterus","IP","2021-07-06","140955.gpx","AQ","Scvetula","TP","2021-06-08","123209.gpx",0.225668542519582,16,NA,32,2,28,16
"AQ","Sctaeniopterus","IP","2021-07-06","140955.gpx","AQ","Scvetula","TP","2021-06-08","145549.gpx",0.188578591611928,16,NA,33,2,28,17
"AQ","Sctaeniopterus","IP","2021-07-06","140955.gpx","AQ","Spaurofrenatum","IP","2021-06-27","144110.gpx",0.0315751128981496,16,NA,12,NA,9,4
"AQ","Sctaeniopterus","IP","2021-07-06","140955.gpx","AQ","Spaurofrenatum","IP","2021-06-27","150508.gpx",0.770549765825261,16,NA,13,NA,9,3
"AQ","Sctaeniopterus","IP","2021-07-06","140955.gpx","AQ","Spaurofrenatum","TP","2021-06-19","134230.gpx",0.617158563292359,16,NA,17,1,17,1
"AQ","Sctaeniopterus","IP","2021-07-06","140955.gpx","AQ","Spviride","IP","2021-06-25","133811.gpx",0.447869315646334,16,NA,20,NA,11,4
"AQ","Sctaeniopterus","IP","2021-07-06","140955.gpx","AQ","Spviride","TP","2021-05-23","104912.gpx",0.465400913400703,16,NA,31,4,44,15
"AQ","Sctaeniopterus","IP","2021-07-06","140955.gpx","AQ","Spviride","TP","2021-07-17","123824.gpx",0.265804630757304,16,NA,31,4,11,15
"AQ","Sctaeniopterus","IP","2021-07-06","143600.gpx","AQ","Sctaeniopterus","TP","2021-06-13","135724.gpx",0.0282951365441569,17,NA,19,2,23,2
"AQ","Sctaeniopterus","IP","2021-07-06","143600.gpx","AQ","Sctaeniopterus","TP","2021-06-13","142110.gpx",0.0885460562675615,17,NA,21,4,23,4
"AQ","Sctaeniopterus","IP","2021-07-06","143600.gpx","AQ","Sctaeniopterus","TP","2021-06-13","144603.gpx",0.28992913013896,17,NA,20,2,23,3
"AQ","Sctaeniopterus","IP","2021-07-06","143600.gpx","AQ","Scvetula","TP","2021-06-08","120514.gpx",0.537530171121469,17,NA,33,2,28,16
"AQ","Sctaeniopterus","IP","2021-07-06","143600.gpx","AQ","Spaurofrenatum","IP","2021-06-27","150508.gpx",0.00366792673866743,17,NA,13,NA,9,4
"AQ","Sctaeniopterus","IP","2021-07-06","143600.gpx","AQ","Spaurofrenatum","IP","2021-06-29","114116.gpx",0.0588689045213316,17,NA,16,NA,7,1
"AQ","Sctaeniopterus","IP","2021-07-06","143600.gpx","AQ","Spaurofrenatum","TP","2021-06-19","131334.gpx",0.323419734217091,17,NA,18,3,17,1
"AQ","Sctaeniopterus","IP","2021-07-06","143600.gpx","AQ","Spaurofrenatum","TP","2021-06-19","134230.gpx",0.0821317440609138,17,NA,17,1,17,0
"AQ","Sctaeniopterus","IP","2021-07-06","143600.gpx","AQ","Spviride","IP","2021-06-25","133811.gpx",0.294226102468516,17,NA,20,NA,11,3
"AQ","Sctaeniopterus","IP","2021-07-06","143600.gpx","AQ","Spviride","TP","2021-05-23","104912.gpx",0.104700818614297,17,NA,31,4,44,14
"AQ","Sctaeniopterus","IP","2021-07-06","143600.gpx","AQ","Spviride","TP","2021-07-17","121344.gpx",0.740663604079974,17,NA,29,2,11,12
"AQ","Sctaeniopterus","IP","2021-07-06","143600.gpx","AQ","Spviride","TP","2021-07-17","123824.gpx",0.14389224688961,17,NA,31,4,11,14
"AQ","Sctaeniopterus","IP","2021-07-06","145859.gpx","AQ","Sctaeniopterus","TP","2021-06-13","104650.gpx",0.759059686320432,18,NA,20,2,23,2
"AQ","Sctaeniopterus","IP","2021-07-06","145859.gpx","AQ","Sctaeniopterus","TP","2021-06-13","110953.gpx",0.0683446975986366,18,NA,21,2,23,3
"AQ","Sctaeniopterus","IP","2021-07-06","145859.gpx","AQ","Sctaeniopterus","TP","2021-06-13","113339.gpx",0.071265847200834,18,NA,20,2,23,2
"AQ","Sctaeniopterus","IP","2021-07-06","145859.gpx","AQ","Scvetula","IP","2021-06-27","105404.gpx",0.583811345943664,18,NA,20,NA,9,2
"AQ","Sctaeniopterus","IP","2021-07-06","145859.gpx","AQ","Scvetula","TP","2021-06-08","113800.gpx",0.134723580043008,18,NA,33,2,28,15
"AQ","Sctaeniopterus","IP","2021-07-06","145859.gpx","AQ","Scvetula","TP","2021-06-09","142348.gpx",0.00249223206818154,18,NA,32,3,27,14
"AQ","Sctaeniopterus","IP","2021-07-06","145859.gpx","AQ","Spaurofrenatum","IP","2021-06-29","111557.gpx",0.291460114057375,18,NA,15,NA,7,3
"AQ","Sctaeniopterus","IP","2021-07-06","145859.gpx","AQ","Spaurofrenatum","TP","2021-06-19","124852.gpx",0.651966609928706,18,NA,17,2,17,1
"AQ","Sctaeniopterus","IP","2021-07-06","145859.gpx","AQ","Spviride","IP","2021-06-25","131349.gpx",0.526300411249935,18,NA,21,NA,11,3
"AQ","Sctaeniopterus","IP","2021-07-06","145859.gpx","AQ","Spviride","TP","2021-05-23","152353.gpx",0.458816408186087,18,NA,30,3,44,12
"AQ","Sctaeniopterus","IP","2021-07-06","145859.gpx","AQ","Spviride","TP","2021-07-17","114654.gpx",0.380992535282683,18,NA,30,3,11,12
"AQ","Sctaeniopterus","TP","2021-06-13","104650.gpx","AQ","Sctaeniopterus","TP","2021-06-13","110953.gpx",0.0965813473374747,20,2,21,2,0,1
"AQ","Sctaeniopterus","TP","2021-06-13","104650.gpx","AQ","Sctaeniopterus","TP","2021-06-13","113339.gpx",0.038203220906479,20,2,20,2,0,0
"AQ","Sctaeniopterus","TP","2021-06-13","104650.gpx","AQ","Scvetula","IP","2021-06-27","105404.gpx",0.556054956550475,20,2,20,NA,14,0
"AQ","Sctaeniopterus","TP","2021-06-13","104650.gpx","AQ","Scvetula","TP","2021-06-08","113800.gpx",0.132524409062223,20,2,33,2,5,13
"AQ","Sctaeniopterus","TP","2021-06-13","104650.gpx","AQ","Scvetula","TP","2021-06-09","142348.gpx",0.00530535509661403,20,2,32,3,4,12
"AQ","Sctaeniopterus","TP","2021-06-13","104650.gpx","AQ","Spaurofrenatum","IP","2021-06-29","111557.gpx",0.335770405634072,20,2,15,NA,16,5
"AQ","Sctaeniopterus","TP","2021-06-13","104650.gpx","AQ","Spaurofrenatum","TP","2021-06-19","124852.gpx",0.604683500633365,20,2,17,2,6,3
"AQ","Sctaeniopterus","TP","2021-06-13","104650.gpx","AQ","Spviride","IP","2021-06-25","131349.gpx",0.422091524991154,20,2,21,NA,12,1
"AQ","Sctaeniopterus","TP","2021-06-13","104650.gpx","AQ","Spviride","TP","2021-05-23","152353.gpx",0.510580883277851,20,2,30,3,21,10
"AQ","Sctaeniopterus","TP","2021-06-13","104650.gpx","AQ","Spviride","TP","2021-07-17","114654.gpx",0.396172387551574,20,2,30,3,34,10
"AQ","Sctaeniopterus","TP","2021-06-13","110953.gpx","AQ","Sctaeniopterus","TP","2021-06-13","113339.gpx",0.182396240785196,21,2,20,2,0,1
"AQ","Sctaeniopterus","TP","2021-06-13","110953.gpx","AQ","Sctaeniopterus","TP","2021-06-13","115538.gpx",0.0535053636919221,21,2,21,4,0,0
"AQ","Sctaeniopterus","TP","2021-06-13","110953.gpx","AQ","Sctaeniopterus","TP","2021-06-13","135724.gpx",0.0146316237750119,21,2,19,2,0,2
"AQ","Sctaeniopterus","TP","2021-06-13","110953.gpx","AQ","Scvetula","IP","2021-06-27","105404.gpx",0.469999287499613,21,2,20,NA,14,1
"AQ","Sctaeniopterus","TP","2021-06-13","110953.gpx","AQ","Scvetula","TP","2021-06-08","113800.gpx",0.616308239676683,21,2,33,2,5,12
"AQ","Sctaeniopterus","TP","2021-06-13","110953.gpx","AQ","Spaurofrenatum","IP","2021-06-29","111557.gpx",0.858534635424395,21,2,15,NA,16,6
"AQ","Sctaeniopterus","TP","2021-06-13","110953.gpx","AQ","Spaurofrenatum","IP","2021-06-29","114116.gpx",0.106086907047542,21,2,16,NA,16,5
"AQ","Sctaeniopterus","TP","2021-06-13","110953.gpx","AQ","Spaurofrenatum","TP","2021-06-19","124852.gpx",0.58835390696051,21,2,17,2,6,4
"AQ","Sctaeniopterus","TP","2021-06-13","110953.gpx","AQ","Spaurofrenatum","TP","2021-06-19","131334.gpx",0.0490361459728794,21,2,18,3,6,3
"AQ","Sctaeniopterus","TP","2021-06-13","110953.gpx","AQ","Spviride","IP","2021-06-25","131349.gpx",0.62795309052568,21,2,21,NA,12,0
"AQ","Sctaeniopterus","TP","2021-06-13","110953.gpx","AQ","Spviride","TP","2021-05-23","152353.gpx",0.556231248715235,21,2,30,3,21,9
"AQ","Sctaeniopterus","TP","2021-06-13","110953.gpx","AQ","Spviride","TP","2021-07-17","114654.gpx",0.125562317186932,21,2,30,3,34,9
"AQ","Sctaeniopterus","TP","2021-06-13","110953.gpx","AQ","Spviride","TP","2021-07-17","121344.gpx",0.00315767041514536,21,2,29,2,34,8
"AQ","Sctaeniopterus","TP","2021-06-13","113339.gpx","AQ","Scvetula","IP","2021-06-27","105404.gpx",0.391040351534063,20,2,20,NA,14,0
"AQ","Sctaeniopterus","TP","2021-06-13","113339.gpx","AQ","Scvetula","TP","2021-06-08","113800.gpx",0.218123980187594,20,2,33,2,5,13
"AQ","Sctaeniopterus","TP","2021-06-13","113339.gpx","AQ","Scvetula","TP","2021-06-09","142348.gpx",0.00319891284658164,20,2,32,3,4,12
"AQ","Sctaeniopterus","TP","2021-06-13","113339.gpx","AQ","Spaurofrenatum","IP","2021-06-29","111557.gpx",0.20825835397298,20,2,15,NA,16,5
"AQ","Sctaeniopterus","TP","2021-06-13","113339.gpx","AQ","Spaurofrenatum","IP","2021-06-29","114116.gpx",0.0240914847430616,20,2,16,NA,16,4
"AQ","Sctaeniopterus","TP","2021-06-13","113339.gpx","AQ","Spaurofrenatum","TP","2021-06-19","124852.gpx",0.375574235266977,20,2,17,2,6,3
"AQ","Sctaeniopterus","TP","2021-06-13","113339.gpx","AQ","Spviride","IP","2021-06-25","131349.gpx",0.302979641736087,20,2,21,NA,12,1
"AQ","Sctaeniopterus","TP","2021-06-13","113339.gpx","AQ","Spviride","TP","2021-05-23","152353.gpx",0.235745789778607,20,2,30,3,21,10
"AQ","Sctaeniopterus","TP","2021-06-13","113339.gpx","AQ","Spviride","TP","2021-07-17","114654.gpx",0.0278089538988214,20,2,30,3,34,10
"AQ","Sctaeniopterus","TP","2021-06-13","115538.gpx","AQ","Sctaeniopterus","TP","2021-06-13","135724.gpx",0.259350874727354,21,4,19,2,0,2
"AQ","Sctaeniopterus","TP","2021-06-13","115538.gpx","AQ","Scvetula","IP","2021-06-27","105404.gpx",0.123253869811234,21,4,20,NA,14,1
"AQ","Sctaeniopterus","TP","2021-06-13","115538.gpx","AQ","Scvetula","TP","2021-06-08","113800.gpx",0.311228649379341,21,4,33,2,5,12
"AQ","Sctaeniopterus","TP","2021-06-13","115538.gpx","AQ","Scvetula","TP","2021-06-08","120514.gpx",0.0598360013793921,21,4,33,2,5,12
"AQ","Sctaeniopterus","TP","2021-06-13","115538.gpx","AQ","Spaurofrenatum","IP","2021-06-29","114116.gpx",0.213222204901004,21,4,16,NA,16,5
"AQ","Sctaeniopterus","TP","2021-06-13","115538.gpx","AQ","Spaurofrenatum","TP","2021-06-19","124852.gpx",0.00727222269043973,21,4,17,2,6,4
"AQ","Sctaeniopterus","TP","2021-06-13","115538.gpx","AQ","Spaurofrenatum","TP","2021-06-19","131334.gpx",0.39174288316716,21,4,18,3,6,3
"AQ","Sctaeniopterus","TP","2021-06-13","115538.gpx","AQ","Spviride","IP","2021-06-25","131349.gpx",0.0680040136709242,21,4,21,NA,12,0
"AQ","Sctaeniopterus","TP","2021-06-13","115538.gpx","AQ","Spviride","TP","2021-05-23","152353.gpx",0.0454250063814137,21,4,30,3,21,9
"AQ","Sctaeniopterus","TP","2021-06-13","115538.gpx","AQ","Spviride","TP","2021-07-17","114654.gpx",0.0114008945323252,21,4,30,3,34,9
"AQ","Sctaeniopterus","TP","2021-06-13","115538.gpx","AQ","Spviride","TP","2021-07-17","121344.gpx",0.323980253378356,21,4,29,2,34,8
"AQ","Sctaeniopterus","TP","2021-06-13","135724.gpx","AQ","Sctaeniopterus","TP","2021-06-13","142110.gpx",0.114090193308921,19,2,21,4,0,2
"AQ","Sctaeniopterus","TP","2021-06-13","135724.gpx","AQ","Scvetula","IP","2021-06-27","105404.gpx",0.0548540260377032,19,2,20,NA,14,1
"AQ","Sctaeniopterus","TP","2021-06-13","135724.gpx","AQ","Scvetula","TP","2021-06-08","113800.gpx",0.382108239287596,19,2,33,2,5,14
"AQ","Sctaeniopterus","TP","2021-06-13","135724.gpx","AQ","Scvetula","TP","2021-06-08","120514.gpx",0.151845739137336,19,2,33,2,5,14
"AQ","Sctaeniopterus","TP","2021-06-13","135724.gpx","AQ","Spaurofrenatum","IP","2021-06-29","114116.gpx",0.709854813649555,19,2,16,NA,16,3
"AQ","Sctaeniopterus","TP","2021-06-13","135724.gpx","AQ","Spaurofrenatum","TP","2021-06-19","131334.gpx",0.651928710990171,19,2,18,3,6,1
"AQ","Sctaeniopterus","TP","2021-06-13","135724.gpx","AQ","Spviride","IP","2021-06-25","131349.gpx",0.0140022985035472,19,2,21,NA,12,2
"AQ","Sctaeniopterus","TP","2021-06-13","135724.gpx","AQ","Spviride","IP","2021-06-25","133811.gpx",0.00679972342050022,19,2,20,NA,12,1
"AQ","Sctaeniopterus","TP","2021-06-13","135724.gpx","AQ","Spviride","TP","2021-05-23","152353.gpx",0.0496864269881345,19,2,30,3,21,11
"AQ","Sctaeniopterus","TP","2021-06-13","135724.gpx","AQ","Spviride","TP","2021-07-17","114654.gpx",0.0369692964279023,19,2,30,3,34,11
"AQ","Sctaeniopterus","TP","2021-06-13","135724.gpx","AQ","Spviride","TP","2021-07-17","121344.gpx",0.358617650705646,19,2,29,2,34,10
"AQ","Sctaeniopterus","TP","2021-06-13","135724.gpx","AQ","Spviride","TP","2021-07-17","123824.gpx",0.00222677200215239,19,2,31,4,34,12
"AQ","Sctaeniopterus","TP","2021-06-13","142110.gpx","AQ","Sctaeniopterus","TP","2021-06-13","144603.gpx",0.194756750363714,21,4,20,2,0,1
"AQ","Sctaeniopterus","TP","2021-06-13","142110.gpx","AQ","Scvetula","IP","2021-06-27","111929.gpx",0.0107789267031194,21,4,22,NA,14,1
"AQ","Sctaeniopterus","TP","2021-06-13","142110.gpx","AQ","Scvetula","TP","2021-06-08","120514.gpx",0.394736839117113,21,4,33,2,5,12
"AQ","Sctaeniopterus","TP","2021-06-13","142110.gpx","AQ","Spaurofrenatum","IP","2021-06-27","150508.gpx",0.119477268160187,21,4,13,NA,14,8
"AQ","Sctaeniopterus","TP","2021-06-13","142110.gpx","AQ","Spaurofrenatum","IP","2021-06-29","114116.gpx",0.191739873463084,21,4,16,NA,16,5
"AQ","Sctaeniopterus","TP","2021-06-13","142110.gpx","AQ","Spaurofrenatum","TP","2021-06-19","131334.gpx",0.294683378188797,21,4,18,3,6,3
"AQ","Sctaeniopterus","TP","2021-06-13","142110.gpx","AQ","Spaurofrenatum","TP","2021-06-19","134230.gpx",0.263744806804959,21,4,17,1,6,4
"AQ","Sctaeniopterus","TP","2021-06-13","142110.gpx","AQ","Spviride","IP","2021-06-25","133811.gpx",0.461984631358167,21,4,20,NA,12,1
"AQ","Sctaeniopterus","TP","2021-06-13","142110.gpx","AQ","Spviride","TP","2021-05-23","104912.gpx",0.379732591321424,21,4,31,4,21,10
"AQ","Sctaeniopterus","TP","2021-06-13","142110.gpx","AQ","Spviride","TP","2021-07-17","121344.gpx",0.186523951049468,21,4,29,2,34,8
"AQ","Sctaeniopterus","TP","2021-06-13","142110.gpx","AQ","Spviride","TP","2021-07-17","123824.gpx",0.151259905479062,21,4,31,4,34,10
"AQ","Sctaeniopterus","TP","2021-06-13","144603.gpx","AQ","Scvetula","IP","2021-06-27","111929.gpx",0.486153875831364,20,2,22,NA,14,2
"AQ","Sctaeniopterus","TP","2021-06-13","144603.gpx","AQ","Scvetula","TP","2021-06-08","120514.gpx",0.616541618010096,20,2,33,2,5,13
"AQ","Sctaeniopterus","TP","2021-06-13","144603.gpx","AQ","Scvetula","TP","2021-06-08","123209.gpx",0.181545593035198,20,2,32,2,5,12
"AQ","Sctaeniopterus","TP","2021-06-13","144603.gpx","AQ","Spaurofrenatum","IP","2021-06-27","150508.gpx",0.36706881488295,20,2,13,NA,14,7
"AQ","Sctaeniopterus","TP","2021-06-13","144603.gpx","AQ","Spaurofrenatum","TP","2021-06-19","131334.gpx",0.126938972672019,20,2,18,3,6,2
"AQ","Sctaeniopterus","TP","2021-06-13","144603.gpx","AQ","Spaurofrenatum","TP","2021-06-19","134230.gpx",0.61092314242673,20,2,17,1,6,3
"AQ","Sctaeniopterus","TP","2021-06-13","144603.gpx","AQ","Spviride","IP","2021-06-25","133811.gpx",0.543371806398348,20,2,20,NA,12,0
"AQ","Sctaeniopterus","TP","2021-06-13","144603.gpx","AQ","Spviride","TP","2021-05-23","104912.gpx",0.717088899219295,20,2,31,4,21,11
"AQ","Sctaeniopterus","TP","2021-06-13","144603.gpx","AQ","Spviride","TP","2021-07-17","121344.gpx",0.213244907884415,20,2,29,2,34,9
"AQ","Sctaeniopterus","TP","2021-06-13","144603.gpx","AQ","Spviride","TP","2021-07-17","123824.gpx",0.49986751732323,20,2,31,4,34,11
"AQ","Sctaeniopterus","TP","2021-06-14","104539.gpx","AQ","Sctaeniopterus","TP","2021-06-14","110902.gpx",0.182183853904661,20,4,21,3,0,1
"AQ","Sctaeniopterus","TP","2021-06-14","104539.gpx","AQ","Scvetula","IP","2021-06-27","114320.gpx",0.296367690839393,20,4,20,NA,13,0
"AQ","Sctaeniopterus","TP","2021-06-14","104539.gpx","AQ","Scvetula","TP","2021-06-08","145549.gpx",0.393337809114704,20,4,33,2,6,13
"AQ","Sctaeniopterus","TP","2021-06-14","104539.gpx","AQ","Spaurofrenatum","IP","2021-06-27","144110.gpx",0.0400100275338993,20,4,12,NA,13,8
"AQ","Sctaeniopterus","TP","2021-06-14","104539.gpx","AQ","Spaurofrenatum","IP","2021-06-27","150508.gpx",0.0270641129191046,20,4,13,NA,13,7
"AQ","Sctaeniopterus","TP","2021-06-14","104539.gpx","AQ","Spaurofrenatum","TP","2021-06-19","134230.gpx",0.066287754654725,20,4,17,1,5,3
"AQ","Sctaeniopterus","TP","2021-06-14","104539.gpx","AQ","Spaurofrenatum","TP","2021-06-19","150330.gpx",0.209909116664937,20,4,17,3,5,3
"AQ","Sctaeniopterus","TP","2021-06-14","104539.gpx","AQ","Spaurofrenatum","TP","2021-06-19","152807.gpx",0.0871556189599834,20,4,18,3,5,2
"AQ","Sctaeniopterus","TP","2021-06-14","104539.gpx","AQ","Spviride","IP","2021-06-25","140238.gpx",0.0631187248919751,20,4,21,NA,11,1
"AQ","Sctaeniopterus","TP","2021-06-14","104539.gpx","AQ","Spviride","TP","2021-05-23","104912.gpx",0.081692686113129,20,4,31,4,22,11
"AQ","Sctaeniopterus","TP","2021-06-14","104539.gpx","AQ","Spviride","TP","2021-05-23","112128.gpx",0.0301502071392773,20,4,30,5,22,10
